id,ticket_id,passenger_id,bag_count,bag_weight,is_priority,oversize_flag,fragile_flag
3513,1274,188,2,14.18,0,0,0
3514,703,1013,2,17.58,0,0,1
3515,2320,1648,2,20.73,0,0,1
3516,634,1433,1,13.37,1,0,0
3517,942,1148,4,18.68,0,0,0
3518,2026,1212,1,9.32,0,0,0
3519,470,1058,1,16.3,1,0,0
3520,378,1612,2,16.87,0,0,1
3521,1322,1291,2,13.37,0,0,0
3522,992,957,5,31.28,0,1,0
3523,167,1702,2,20.89,1,0,0
3524,378,1612,1,14.66,0,0,0
3525,1567,820,2,28.15,0,1,0
3526,1733,277,1,19.28,0,0,1
3527,355,1090,2,16.44,0,0,0
3528,1598,774,1,9.51,0,0,0
3529,2642,1422,2,14.31,0,0,0
3530,1921,1545,1,10.83,1,0,0
3531,70,224,2,13.97,0,0,0
3532,2831,103,4,12.67,0,0,0
3533,133,1473,4,28.37,0,1,0
3534,352,387,3,18.96,1,0,0
3535,309,1771,3,15.58,0,0,0
3536,443,1762,2,23.14,0,0,0
3537,2877,838,2,13.03,0,0,0
3538,1243,960,2,13.53,1,0,0
3539,229,1439,1,14.93,1,0,0
3540,2927,378,1,21.17,0,0,0
3541,2122,205,3,20.01,0,0,0
3542,2418,943,1,18.01,0,0,0
3543,1249,1480,3,20.98,0,0,0
3544,273,1229,2,22.79,0,0,0
3545,987,177,3,18.12,1,0,0
3546,2368,147,5,30.02,0,1,0
3547,220,694,2,17.12,0,0,0
3548,1192,503,1,16.01,0,0,0
3549,2651,867,2,23.9,1,0,0
3550,1133,258,2,21.6,0,0,0
3551,246,943,1,20.87,0,0,0
3552,2631,560,4,22.61,1,0,0
3553,1609,1575,2,16.22,0,0,0
3554,2446,228,1,15.35,0,0,0
3555,1086,1664,1,13.43,0,0,0
3556,1929,1254,3,19.0,0,0,0
3557,1875,863,2,18.72,0,0,0
3558,11,641,3,26.84,0,0,0
3559,985,1313,4,19.26,0,0,1
3560,183,1603,1,14.34,0,0,1
3561,2669,1565,2,20.78,0,0,0
3562,2004,1208,4,22.58,0,0,0
3563,1237,1601,1,9.92,0,0,1
3564,789,27,1,23.22,0,0,1
3565,1406,606,2,16.42,0,0,0
3566,2935,1233,1,18.1,0,0,0
3567,1095,869,4,23.67,0,0,1
3568,416,1628,1,9.55,0,0,0
3569,656,1793,1,14.02,0,0,1
3570,606,234,3,20.4,0,0,0
3571,1203,296,1,15.55,0,0,0
3572,1588,690,4,23.49,0,0,1
3573,1346,949,2,22.69,0,0,0
3574,2579,1321,1,14.3,0,0,1
3575,830,1575,4,22.59,0,0,1
3576,1885,1610,1,14.83,0,0,0
3577,1078,445,4,20.05,0,0,0
3578,2623,1799,3,25.42,0,0,1
3579,2175,689,2,21.4,0,0,0
3580,448,737,1,21.74,0,0,0
3581,477,1205,3,15.93,0,0,0
3582,871,1404,1,21.38,0,0,0
3583,172,1269,2,15.18,0,0,0
3584,447,477,2,22.36,0,0,0
3585,1049,662,3,25.38,1,0,1
3586,407,9,2,17.95,1,0,0
3587,1825,1478,2,18.56,0,0,0
3588,136,1393,4,23.63,0,0,1
3589,1778,190,1,13.72,0,0,0
3590,435,949,3,21.43,0,0,0
3591,2444,413,4,23.48,1,0,0
3592,2152,634,4,24.07,0,0,0
3593,2667,1288,2,26.11,1,0,1
3594,305,77,1,18.62,1,0,1
3595,2744,1674,2,19.33,0,0,0
3596,355,1090,2,17.69,0,0,0
3597,1753,547,1,12.34,0,0,1
3598,445,745,3,18.27,0,0,0
3599,729,965,1,16.25,0,0,0
3600,200,950,4,26.63,0,0,0
3601,2254,1751,3,17.86,0,0,0
3602,1255,513,1,16.72,0,0,1
3603,377,922,4,21.93,1,0,0
3604,2260,968,1,10.26,0,0,0
3605,1270,786,1,12.71,0,0,1
3606,1963,150,3,24.62,0,0,1
3607,1884,1642,3,17.73,1,0,0
3608,918,1641,5,22.65,0,0,1
3609,2477,1333,3,20.29,0,0,0
3610,1311,635,3,19.42,0,0,0
3611,1064,7,1,13.04,0,0,0
3612,476,1331,2,14.18,0,0,0
3613,1443,1380,2,18.29,1,0,0
3614,89,333,3,13.16,1,0,0
3615,2591,774,2,18.02,1,0,0
3616,2128,586,2,18.0,0,0,1
3617,230,19,4,20.93,0,0,1
3618,207,1672,1,18.56,0,0,1
3619,749,1192,2,14.65,0,0,0
3620,2024,1456,3,22.86,1,0,1
3621,2790,860,3,24.28,0,0,0
3622,725,817,1,19.38,0,0,0
3623,2965,1104,3,18.02,0,0,0
3624,884,1754,3,17.92,0,0,0
3625,302,757,1,10.63,0,0,0
3626,2009,1289,2,16.64,1,0,0
3627,1053,1799,2,22.28,0,0,0
3628,1626,1626,1,23.11,0,0,0
3629,680,1373,2,17.57,0,0,0
3630,687,1687,1,20.27,0,0,0
3631,2182,1480,2,22.52,0,0,0
3632,1253,809,4,25.14,1,0,1
3633,2881,290,2,19.0,0,0,0
3634,2595,1418,2,22.19,0,0,0
3635,1332,135,1,5.3,0,0,0
3636,1630,123,4,25.19,0,0,1
3637,2693,644,4,23.32,0,0,0
3638,795,1465,1,19.43,0,0,0
3639,1634,1104,2,19.0,1,0,0
3640,1013,1283,3,19.86,0,0,0
3641,1637,715,3,17.7,0,0,1
3642,2528,857,3,14.95,0,0,0
3643,116,844,2,17.88,1,0,1
3644,1509,551,2,16.7,0,0,1
3645,599,1457,2,18.83,0,0,0
3646,1233,78,2,14.84,0,0,0
3647,963,1049,3,24.15,0,0,1
3648,2151,289,2,22.68,0,0,1
3649,682,697,1,19.27,0,0,0
3650,765,1485,3,17.43,1,0,0
3651,1132,61,1,17.96,1,0,1
3652,223,1475,2,23.1,0,0,0
3653,511,280,4,23.71,0,0,0
3654,62,1174,2,20.29,0,0,0
3655,185,1162,1,15.18,1,0,0
3656,1028,1594,1,17.38,0,0,0
3657,2030,1570,1,14.04,0,0,0
3658,164,457,2,14.43,0,0,0
3659,1194,1287,1,15.1,0,0,0
3660,2898,32,2,25.82,1,0,1
3661,807,1266,2,20.5,0,0,0
3662,2171,1068,2,22.18,0,0,0
3663,2512,1777,1,12.61,0,0,0
3664,1703,1106,2,17.82,0,0,1
3665,1113,1101,2,18.62,1,0,0
3666,474,134,2,20.0,0,0,0
3667,248,494,3,17.24,1,0,0
3668,1303,1386,3,19.23,0,0,0
3669,2717,844,5,35.06,0,1,0
3670,2167,238,2,16.14,1,0,1
3671,1688,1648,1,16.37,0,0,0
3672,602,1362,1,14.48,0,0,1
3673,2965,1104,4,27.78,0,0,0
3674,988,1241,2,17.72,0,0,0
3675,1369,1198,2,12.39,0,0,0
3676,2551,961,2,17.56,0,0,0
3677,2034,280,2,20.84,0,0,1
3678,1452,1559,1,12.67,1,0,0
3679,1267,1377,3,19.19,0,0,0
3680,1511,808,1,19.06,0,0,0
3681,2255,781,2,13.59,0,0,0
3682,2559,1653,2,17.57,0,0,0
3683,1025,547,1,25.19,0,0,0
3684,697,31,4,28.19,0,1,1
3685,160,116,2,17.41,1,0,0
3686,2239,44,1,13.1,0,0,0
3687,2626,438,1,11.58,0,0,0
3688,2558,879,1,14.42,0,0,0
3689,2852,59,2,21.16,1,0,0
3690,342,1633,3,20.54,0,0,0
3691,268,34,2,18.5,0,0,0
3692,2991,1664,2,14.73,1,0,0
3693,2020,1419,1,8.9,0,0,0
3694,1216,308,2,16.17,0,0,1
3695,2947,1578,2,15.54,1,0,0
3696,2906,217,3,21.18,1,0,1
3697,284,921,1,11.88,0,0,0
3698,2904,366,1,12.38,0,0,0
3699,1358,791,3,18.15,0,0,0
3700,1505,1458,3,24.77,0,0,0
3701,2101,1456,4,21.71,1,0,1
3702,2406,791,2,17.96,0,0,0
3703,2073,1268,2,28.38,0,1,1
3704,512,952,1,20.89,0,0,0
3705,2087,1265,5,22.29,0,0,0
3706,2676,1746,3,21.59,1,0,0
3707,2842,1666,3,19.38,0,0,0
3708,1,718,2,22.13,0,0,0
3709,2532,1775,1,15.08,1,0,0
3710,417,187,3,18.25,0,0,1
3711,2876,153,5,30.55,0,1,0
3712,2495,919,5,25.15,0,0,0
3713,1021,902,3,19.66,0,0,0
3714,426,450,4,24.24,0,0,0
3715,122,340,2,21.8,1,0,1
3716,1865,563,2,14.42,0,0,0
3717,2381,1291,2,14.67,0,0,0
3718,1778,190,1,9.89,0,0,0
3719,1389,1256,2,17.84,0,0,0
3720,2487,848,2,17.44,0,0,0
3721,2959,1581,2,14.4,0,0,0
3722,550,1602,1,15.49,0,0,0
3723,2071,1022,2,18.07,0,0,0
3724,1237,1601,1,16.94,0,0,0
3725,1559,1554,1,14.22,0,0,1
3726,872,447,1,13.17,0,0,0
3727,961,1014,2,20.15,0,0,0
3728,1447,327,3,22.28,1,0,0
3729,2815,281,4,24.22,0,0,0
3730,2051,1317,3,22.55,0,0,0
3731,1447,327,4,17.59,0,0,0
3732,2988,1179,4,24.69,1,0,0
3733,884,1754,1,14.03,1,0,0
3734,716,860,1,16.93,0,0,1
3735,2328,1130,2,21.02,0,0,1
3736,106,344,4,23.77,1,0,0
3737,2649,544,3,19.2,0,0,0
3738,1025,547,3,21.4,0,0,1
3739,216,1146,1,15.78,1,0,1
3740,67,785,3,20.17,0,0,0
3741,436,233,1,13.78,0,0,0
3742,1480,370,2,25.57,0,0,0
3743,2948,1703,3,18.03,0,0,0
3744,1589,1617,1,19.21,0,0,0
3745,2022,1359,1,15.41,1,0,0
3746,1192,503,2,18.85,0,0,0
3747,1330,1348,2,12.89,0,0,0
3748,635,926,1,12.97,0,0,0
3749,1245,1375,2,15.62,0,0,1
3750,1651,1789,1,13.67,0,0,0
3751,1017,1140,2,17.62,0,0,0
3752,1782,1335,2,18.65,0,0,0
3753,1225,1744,1,15.14,0,0,0
3754,598,417,2,16.93,0,0,0
3755,2678,1727,1,15.47,0,0,0
3756,152,189,2,21.07,0,0,0
3757,2989,1348,2,20.04,0,0,0
3758,2134,771,4,18.39,1,0,0
3759,2931,142,2,17.52,0,0,0
3760,1991,903,1,17.69,1,0,0
3761,437,348,2,21.03,1,0,0
3762,1052,972,1,15.08,0,0,0
3763,2926,1256,2,17.97,1,0,1
3764,2679,890,1,14.93,0,0,0
3765,1975,1095,2,14.62,0,0,0
3766,191,891,2,17.78,1,0,1
3767,1777,439,1,9.34,0,0,1
3768,1848,972,1,15.86,0,0,0
3769,2429,1513,1,12.05,0,0,1
3770,1950,83,2,17.57,1,0,1
3771,1730,234,2,15.47,1,0,0
3772,829,367,2,20.77,0,0,1
3773,1854,1314,1,13.17,0,0,0
3774,1078,445,4,24.91,0,0,1
3775,1521,683,3,13.8,0,0,0
3776,2460,626,4,24.63,0,0,0
3777,931,50,2,17.41,1,0,0
3778,534,792,2,18.14,0,0,0
3779,2975,707,1,16.36,1,0,0
3780,924,460,4,22.6,0,0,0
3781,1574,1642,3,23.74,0,0,1
3782,1638,853,1,11.83,1,0,1
3783,1084,557,1,12.38,0,0,0
3784,146,903,2,13.68,0,0,0
3785,767,1398,2,17.29,1,0,0
3786,2630,1275,3,20.35,0,0,0
3787,712,163,2,20.4,0,0,0
3788,2957,1240,2,13.3,0,0,1
3789,2009,1289,2,16.72,0,0,0
3790,2943,857,2,17.88,0,0,1
3791,2977,1005,4,21.04,0,0,0
3792,563,1216,3,25.96,1,0,0
3793,2853,1146,2,16.44,0,0,0
3794,783,1650,1,9.42,0,0,1
3795,1590,359,5,24.46,0,0,0
3796,813,702,1,15.44,1,0,1
3797,15,617,1,18.11,0,0,0
3798,1159,1492,2,15.08,0,0,0
3799,2722,1473,1,18.68,0,0,1
3800,1595,1713,5,26.23,0,0,0
